,product_id,model,color,memory,price_regular,price_for_clients,link
23,2071989, Apple EarPods met Lightning Connector ,Wit,,,19,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2071989&productName=Apple%20EarPods%20met%20Lightning%20Connector#/category=Accessoires/pageNo=3
24,2074531, Apple iPhone 11 Pro Leren hoesje - Zwart ,Zwart,,,30,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2074531&productName=Apple%20iPhone%2011%20Pro%20Leren%20hoesje%20-%20Zwart#/category=Accessoires/pageNo=3
25,2074530, Apple iPhone 11 Pro Max Siliconenhoesje - Zwart ,Zwart,,,25,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2074530&productName=Apple%20iPhone%2011%20Pro%20Max%20Siliconenhoesje%20-%20Zwart#/category=Accessoires/pageNo=3
26,2074686, Apple iPhone 11 Pro Leren hoesje - Bosgroen ,Groen,,,30,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2074686&productName=Apple%20iPhone%2011%20Pro%20Leren%20hoesje%20-%20Bosgroen#/category=Accessoires/pageNo=3
27,2074532, Apple iPhone 11 Pro Max Leren hoesje - Zwart ,Zwart,,,30,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2074532&productName=Apple%20iPhone%2011%20Pro%20Max%20Leren%20hoesje%20-%20Zwart#/category=Accessoires/pageNo=3
28,2069079, Azuri Travel Kit Samsung / Huawei ,Zwart,,,10,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2069079&productName=Azuri%20Travel%20Kit%20Samsung%20/%20Huawei#/category=Accessoires/pageNo=3
29,2069080, Azuri Travel Kit Apple ,Zwart,,,10,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2069080&productName=Azuri%20Travel%20Kit%20Apple#/category=Accessoires/pageNo=3
30,2074685, Apple iPhone 11 Pro Siliconenhoesje - Zwart ,Zwart,,,25,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2074685&productName=Apple%20iPhone%2011%20Pro%20Siliconenhoesje%20-%20Zwart#/category=Accessoires/pageNo=3
31,2073081, Huawei Dual auto snellader + USB-C kabel - Zwart ,Zwart,,,20,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2073081&productName=Huawei%20Dual%20auto%20snellader%20+%20USB-C%20kabel%20-%20Zwart#/category=Accessoires/pageNo=3
32,2089981, Azuri USB 3.0 Ethernet-adapter ,Zwart,," € 15,00 ",10,https://www2.telenet.be/residential/nl/toestellen/details?intcmp=ToestNav&productId=2089981&productName=Azuri%20USB%203.0%20Ethernet-adapter#/category=Accessoires/pageNo=3
